0,0,0.4229531475508872,-0.24988516024178895,0,0,0,-0.0837520569958809,0.9964866245710269
0,0,0.970933539704034,-0.27348806325850733,0,0,0,-0.042192904468059976,0.9991094828959183
0,0,1.502639310905752,-0.2994334346955538,0,0,0,-0.07461938245423481,0.9972120876534483
0,0,2.0187090536562837,-0.33631386358131593,0,0,0,-0.13282409798739533,0.9911396263866332
0,0,2.4190281566152443,-0.4671403672801104,0,0,0,-0.1775139725642435,0.9841182802613012
1,1,2.8467209339141846,-0.6076470017433167,0,0,0,-0.2537566427525367,0.9672680943042428
0,0,2.7829549003488587,-0.6757709855055951,0,0,0,-0.6271683175963585,0.7788837534596246
0,0,2.634113322715856,-1.1699895864054237,0,0,0,-0.8684302845246268,0.4958112956765667
0,0,2.459759522606783,-1.5735011499038667,0,0,0,-0.7535718708766949,0.6573655264945052
0,0,2.4062118378086237,-1.9731192744602652,0,0,0,-0.7355043780249858,0.6775199701160688
0,0,2.352106894447619,-2.381919798456356,0,0,0,-0.7541571002235368,0.6566940445766402
0,0,2.276185284002945,-2.7756059881552755,0,0,0,-0.7625288790923386,0.646954178091603
0,0,2.197847564997588,-3.180650375410503,0,0,0,-0.7452219773956437,0.6668164698074927
2,1,2.1962673664093018,-3.419524669647217,0,0,0,-0.8497358701917613,0.527208640776543
0,0,2.3366246890655575,-2.7090698884049877,0,0,0,-0.7806452649954575,0.6249743756668523
0,0,2.429401728963492,-2.2866766765452446,0,0,0,-0.7672924661547241,0.6412973346133614
0,0,2.5105529377341638,-1.8875414502750512,0,0,0,-0.7920571436990677,0.6104469519256153
0,0,2.653353598251457,-1.4941534080082965,0,0,0,-0.8416937302191583,0.5399552430616439
0,0,2.8000088281326714,-1.0875167239473047,0,0,0,-0.7995837155596265,0.600554645150516
0,0,2.926010878454226,-0.6971274442318003,0,0,0,-0.9607749498764663,0.277329218961641
0,0,3.1207114782863363,-0.303764112024353,0,0,0,0.40017537006382786,0.9164385812449618
0,0,3.402592387692244,0.07908476516028341,0,0,0,0.39844694556106147,0.9171913821951558
0,0,3.715759431285451,0.3683379626339001,0,0,0,0.4445001052131872,0.8957787988479441
3,1,3.773221731185913,0.4374629855155945,0,0,0,0.9999869586875691,0.005107098470339832
0,0,3.2020168683793315,0.2731407324155571,0,0,0,-0.9730394222957206,0.23063885765067937
0,0,2.811347418222236,0.09044408087163713,0,0,0,-0.9774599024349565,0.21112114799764944
0,0,2.406556132554126,-0.02568061911104916,0,0,0,-0.9920451441279068,0.12588261203295936
0,0,2.0009595820038557,-0.07195193386527739,0,0,0,-0.9983469248959376,0.057475364729814966
0,0,1.4028588560389788,-0.03560329691048797,0,0,0,0.9959427001605123,0.08998965494426521
0,0,0.9956983011847362,0.08328207322547534,0,0,0,0.9897888444149278,0.1425413745961571
0,0,0.5939939510069117,0.23823603213059277,0,0,0,0.9866004669003124,0.16315489178104806
4,1,0.2598267197608948,0.39380839467048645,0,0,0,0.981333364586532,0.19231439766506492
0,0,0.18746403891082752,0.41817070640566634,0,0,0,0.9719329971619959,0.23525783521000895
0,0,-0.22407475823632617,0.6258020312689602,0,0,0,0.9752223469357256,0.22122697402707292
0,0,-0.6400494153590963,0.7689469004857012,0,0,0,0.9877362276005475,0.15613181829928025
0,0,-1.062264278433101,0.9145774227476152,0,0,0,0.9838049912086161,0.1792421247168612
0,0,-1.5051490487431727,0.9765218922095373,0,0,0,0.9178043286787048,0.3970330140663773
5,1,-1.5562925338745117,1.15144944190979,0,0,0,-0.169568148468037,0.9855184640711313
