0,0,0.6617058095073344,-0.10602694486590337,0,0,0,-0.04258145795516592,0.9990929983932489
0,0,1.2762908232536228,-0.21924116477946554,0,0,0,-0.06103697572061513,0.9981355056278085
0,0,1.9221109748722287,-0.36636284291515814,0,0,0,-0.06751268787112748,0.9977184156746911
0,0,2.580079515842147,-0.5089031475380577,0,0,0,-0.08080642397615996,0.9967298138634085
1,1,3.1168322563171387,-0.5773157477378845,0,0,0,-0.8424436107460733,0.538784523453596
0,0,2.979997461890512,-0.8474494141133642,0,0,0,-0.8217741180859466,0.5698133894917394
0,0,2.789158505220451,-1.4378532438772573,0,0,0,-0.8194264196346026,0.5731843881377232
0,0,2.57700592846861,-2.0322804667935195,0,0,0,-0.8315617413605022,0.5554323273860545
0,0,2.3119656233298795,-2.5799931298789183,0,0,0,-0.8444447114995818,0.5356427253500118
0,0,2.0203790675091,-3.1210558206479875,0,0,0,-0.8604467496128544,0.5095403723756086
2,1,1.7588176727294922,-3.6356987953186035,0,0,0,-0.8658350976459961,0.5003294751304874
0,0,2.471071341126534,-3.4121442748151174,0,0,0,0.9807677180962214,0.19517859293562595
0,0,2.7587943715796106,-2.8568845625149377,0,0,0,0.43937017730873834,0.89830609888372
0,0,2.9274580783843747,-2.200163949909088,0,0,0,0.6502384069275629,0.7597302245904827
0,0,3.0206929065661274,-1.5937337120317652,0,0,0,0.6406411678299194,0.7678404092528063
0,0,3.1472788639560787,-1.0057211039733005,0,0,0,0.6204945822130333,0.7842107328035451
0,0,3.3184674523954407,-0.42272283168621694,0,0,0,0.5785986817795339,0.8156123867640717
0,0,3.5677501329774524,0.15809211230450734,0,0,0,0.5449470060715349,0.8384704887911503
3,1,3.7851576805114746,0.6132901906967163,0,0,0,0.9826664691166274,0.18538233592729544
